Step,Entropy,Max Depth, Assembly, Omega, Order
1284,1.4501208015823368,4,55,483,59
1285,1.4501208015823368,4,55,483,59
1286,1.439478925474537,4,57,499,61
1287,1.4445107976386846,4,56,490,60
1288,1.4341596300888755,4,58,506,62
1289,1.439478925474537,4,57,499,61
1290,1.429378570808446,4,59,515,63
1291,1.429378570808446,4,59,515,63
1292,1.4341596300888755,4,58,506,62
1293,1.4243272776700218,4,60,522,64
1294,1.429378570808446,4,59,515,63
1295,1.4341596300888755,4,58,506,62
1296,1.439478925474537,4,57,499,61
1297,1.4445107976386846,4,56,492,60
1298,1.4445107976386846,4,56,492,60
1299,1.4492149478119298,4,55,485,59
1300,1.46037677197272,4,53,469,57
1301,1.4721702555039393,4,51,453,55
1302,1.4846522048303143,4,49,437,53
1303,1.4721702555039393,4,51,453,55
1304,1.479139497277555,4,50,444,54
1305,1.485786727454162,4,49,435,53
1306,1.49205678527989,4,48,426,52
1307,1.6052388909297826,4,50,453,54
1308,1.6052388909297826,4,50,453,54
1309,1.6052388909297826,4,50,453,54
1310,1.590649479884821,4,52,469,56
1311,1.558886721420706,4,50,439,53
1312,1.5677188887277889,4,49,432,52
1313,1.5677188887277889,4,49,432,52
1314,1.6052388909297826,4,51,455,54
1315,1.6131308323250366,4,50,448,53
1316,1.6206431681539413,4,49,441,52
1317,1.6052388909297826,4,51,457,54
1318,1.6119469521607785,4,50,450,53
1319,1.5762624380206072,4,48,427,51
1320,1.5360841363800208,4,46,398,48
1321,1.5429706068315143,4,45,389,47
1322,1.5273508468159172,4,47,405,49
1323,1.5273508468159172,4,47,405,49
1324,1.5360841363800208,4,46,398,48
1325,1.5360841363800208,4,46,398,48
1326,1.5444328568540642,4,45,391,47
1327,1.592239456553209,4,46,411,49
1328,1.592239456553209,4,46,411,49
1329,1.600957932828002,4,46,401,48
1330,1.609224696820942,4,45,392,47
1331,1.592239456553209,4,47,408,49
1332,1.6900518323531037,4,49,435,51
1333,1.6978372895760994,4,48,426,50
1334,1.7079319812934803,4,47,419,49
1335,1.716125497888957,4,46,410,48
1336,1.7430210747206951,4,47,431,50
1337,1.7252341515069616,4,49,447,52
1338,1.7083328989054665,4,51,463,54
1339,1.7157484008978114,4,50,454,53
1340,1.7252341515069616,4,49,447,52
1341,1.7083328989054665,4,51,463,54
1342,1.716986130098268,4,50,456,53
1343,1.716986130098268,4,50,456,53
1344,1.716986130098268,4,50,456,53
1345,1.716986130098268,4,50,456,53
1346,1.592239456553209,4,47,408,49
1347,1.600957932828002,4,46,401,48
1348,1.592239456553209,4,46,411,49
1349,1.592239456553209,4,46,411,49
1350,1.592239456553209,4,46,411,49
1351,1.5203573134182817,4,45,396,48
1352,1.52837142063782,4,45,386,47
1353,1.5132837477436871,4,47,402,49
1354,1.551848467474793,4,48,422,51
1355,1.5595563653739033,4,47,413,50
1356,1.5132837477436871,4,46,402,49
1357,1.4991167639168668,4,48,418,51
1358,1.49205678527989,4,48,428,52
1359,1.4991167639168668,4,47,419,51
1360,1.5057700277448185,4,46,412,50
1361,1.5057700277448185,4,46,412,50
1362,1.5132837477436871,4,45,403,49
1363,1.5203573134182817,4,44,394,48
1364,1.5057700277448185,4,46,410,50
1365,1.5132837477436871,4,45,403,49
1366,1.5203573134182817,4,44,396,48
1367,1.5057700277448185,4,46,412,50
1368,1.5057700277448185,4,46,412,50
1369,1.6206431681539413,4,48,438,52
1370,1.6289941415785334,4,47,429,51
1371,1.6369329600072346,4,46,422,50
1372,1.7252341515069616,4,48,449,52
1373,1.8668170954447405,5,50,482,54
1374,1.8772228652963172,5,49,473,53
1375,1.893069959111906,5,50,494,55
1376,1.893069959111906,5,50,494,55
1377,1.6457847062232096,4,45,414,49
1378,1.6541869220523808,4,44,407,48
1379,1.6541869220523808,4,44,407,48
1380,1.6620507956397206,4,43,400,47
1381,1.6724927244662442,4,43,390,46
1382,1.6724927244662442,4,43,390,46
1383,1.6541869220523808,4,45,406,48
1384,1.6724927244662442,4,43,390,46
1385,1.6983181442999291,4,44,411,48
1386,1.716891251749498,4,42,395,46
1387,1.716891251749498,4,42,395,46
1388,1.7348147734577704,4,44,417,48
1389,1.7172983223792129,4,46,433,50
1390,1.7348147734577704,4,44,417,48
1391,1.7475035879670169,4,45,437,50
1392,1.7311314066191184,4,47,453,52
1393,1.7475035879670169,4,45,437,50
1394,1.7475035879670169,4,45,437,50
1395,1.7475035879670169,4,45,437,50
1396,1.7646079458458863,4,43,421,48
1397,1.7646079458458863,4,43,421,48
1398,1.7475035879670169,4,45,437,50
1399,1.7311314066191184,4,47,453,52
1400,1.7416488160920467,4,46,444,51
1401,1.7475035879670169,4,45,437,50
1402,1.7278772462001952,4,41,385,45
1403,1.7365422656572813,4,40,378,44
1404,1.7365422656572813,4,40,378,44
1405,1.7347563873559682,4,37,341,40
1406,1.7132845430264838,4,35,312,37
1407,1.7238734344709254,4,34,303,36
1408,1.7389625785136034,4,33,296,35
1409,1.750287465599591,4,32,287,34
1410,1.750287465599591,4,32,287,34
1411,1.7836381169163613,4,33,307,36
1412,1.7836381169163613,4,33,307,36
1413,1.7583654362296965,4,35,323,38
1414,1.7347563873559682,4,37,339,40
1415,1.7446271615447215,4,36,330,39
1416,1.7219751747165808,4,38,346,41
1417,1.7219751747165808,4,38,346,41
1418,1.7219751747165808,4,38,346,41
1419,1.7219751747165808,4,38,346,41
1420,1.5429125829238308,4,35,299,37
1421,1.523591378979476,4,37,315,39
1422,1.5358577759182797,4,36,308,38
1423,1.5358577759182797,4,36,308,38
1424,1.5894179491528413,4,38,328,40
1425,1.5703136065036838,4,40,344,42
1426,1.5095209611695535,4,39,333,41
1427,1.5169908184702652,4,38,324,40
1428,1.5169908184702652,4,38,324,40
1429,1.5169908184702652,4,38,324,40
1430,1.527824825856674,4,37,317,39
1431,1.5358577759182797,4,36,308,38
1432,1.5429125829238308,4,35,299,37
1433,1.5487689199209766,4,34,290,36
1434,1.5531582637508,4,33,281,35
1435,1.5531582637508,4,33,281,35
1436,1.555751075526354,4,32,272,34
1437,1.5361378044628033,4,34,288,36
1438,1.5531582637508,4,33,281,35
1439,1.4061579482563449,3,32,266,34
1440,1.3917696774357962,3,34,282,36
1441,1.3003232551096926,3,33,271,35
1442,1.2894014512539491,3,35,287,37
1443,1.288215812371376,3,34,278,36
1444,1.2784005446940658,3,36,294,38
1445,1.2758956686786682,3,35,285,37
1446,1.2671751792687016,3,37,301,39
1447,1.258968468293418,3,39,317,41
1448,1.2512422356657371,3,41,333,43
1449,1.2439629903223473,3,43,349,45
1450,1.252664572199357,3,42,342,44
1451,1.112695906634968,2,40,313,41
1452,1.1058666211014743,2,39,304,40
1453,1.1058666211014743,2,39,304,40
1454,1.1150103233894515,2,38,297,39
1455,1.112695906634968,2,40,313,41
1456,1.1208799701545797,2,39,306,40
1457,1.1150103233894515,2,38,297,39
1458,1.1072724108615393,2,37,288,38
1459,1.0973549514358285,2,36,279,37
1460,1.0862218199398501,2,37,286,38
1461,1.072733094657014,2,36,277,37
1462,1.0750914219339838,2,38,293,39
1463,1.0750914219339838,2,38,293,39
1464,1.0750914219339838,2,38,293,39
1465,1.0862218199398501,2,37,286,38
1466,1.072733094657014,2,36,277,37
1467,1.0750914219339838,2,38,293,39
1468,1.0862218199398501,2,37,286,38
1469,1.086943753557998,2,39,302,40
1470,1.086943753557998,2,39,302,40
1471,1.0750914219339838,2,38,293,39
1472,1.0750914219339838,2,38,293,39
1473,1.0862218199398501,2,37,286,38
1474,1.0862218199398501,2,37,286,38
1475,1.0973549514358285,2,36,279,37
1476,1.0971440412695763,2,38,295,39
1477,1.0965821588011107,2,40,311,41
1478,1.1058666211014743,2,39,304,40
1479,1.1150103233894515,2,38,297,39
1480,1.39059386014396,4,40,323,41
1481,1.4041567312836545,4,39,316,40
1482,1.4037106482761192,4,39,326,41
1483,1.4041567312836545,4,38,317,40
1484,1.4030826158154022,4,37,308,39
1485,1.4030826158154022,4,37,308,39
1486,1.4865555523217835,4,38,328,41
1487,1.4865555523217835,4,38,328,41
1488,1.471801382857649,4,40,344,43
1489,1.4721916150778303,4,39,335,42
1490,1.458542981880303,4,41,351,44
1491,1.517456394736861,4,42,372,46
1492,1.518653373674759,4,41,363,45
1493,1.5322313347401437,4,40,356,44
1494,1.5332375122462247,4,39,347,43
1495,1.5478949931046702,4,38,340,42
1496,1.5625053627974688,4,37,333,41
1497,1.5457442172094464,4,39,349,43
1498,1.559137580385488,4,38,342,42
1499,1.559137580385488,4,38,342,42
1500,1.5625053627974688,4,37,333,41
1501,1.5770078865364003,4,36,326,40
1502,1.5770078865364003,4,36,326,40
1503,1.591328649843803,4,35,319,39
1504,1.4566414820825495,3,34,304,38
1505,1.4684561639464397,3,33,297,37
1506,1.4015358636620512,3,32,286,36
1507,1.3871216514586349,3,34,302,38
1508,1.373792339912287,3,36,318,40
1509,1.376721144561037,3,35,309,39
1510,1.3871216514586349,3,34,302,38
1511,1.39015656320852,3,33,293,37
1512,1.4015358636620512,3,32,286,36
1513,1.4046653330944496,3,31,277,35
1514,1.3917696774357962,3,32,284,36
1515,1.4046653330944496,3,31,277,35
1516,1.417173511542627,3,30,270,34
1517,1.4797829253993395,3,32,290,36
1518,1.4797829253993395,3,32,290,36
1519,1.4124193816482935,3,31,279,35
1520,1.417173511542627,3,30,270,34
1521,1.4015358636620512,3,32,286,36
1522,1.4124193816482935,3,31,279,35
1523,1.417173511542627,3,30,270,34
1524,1.4291526372734094,3,29,263,33
1525,1.3395722619867227,3,27,233,30
1526,1.4341963645051812,3,29,256,32
1527,1.497525887986518,3,31,277,34
1528,1.5092057755676138,3,30,270,33
1529,1.490475975908074,3,32,286,35
1530,1.4797829253993395,3,33,293,36
1531,1.4797829253993395,3,33,293,36
1532,1.4633607363876622,3,35,309,38
1533,1.4061579482563449,3,32,269,34
1534,1.3917696774357962,3,34,285,36
1535,1.3784032810258218,3,36,301,38
1536,1.365961447928513,3,38,317,40
1537,1.376721144561037,3,37,310,39
1538,1.1302781873214736,2,33,258,34
1539,1.1408686923505043,2,32,251,33
1540,1.1334321011224375,2,31,242,32
1541,1.1452221157218592,2,30,235,31
1542,1.1566766519448637,2,29,228,30
1543,1.14968388801495,2,28,219,29
1544,1.1625782147358088,2,27,212,28
1545,1.154173392945927,2,26,203,27
1546,1.14968388801495,2,28,219,29
1547,1.1452221157218592,2,30,235,31
1548,1.1408686923505043,2,32,251,33
1549,1.1408686923505043,2,32,251,33
1550,1.1511135511938806,2,31,244,32
1551,1.1511135511938806,2,31,244,32
1552,1.1608871285452633,2,30,237,31
1553,1.1511135511938806,2,31,244,32
1554,1.1452221157218592,2,30,235,31
1555,1.1452221157218592,2,30,235,31
1556,1.1452221157218592,2,30,235,31
1557,1.1408686923505043,2,32,251,33
1558,1.1511135511938806,2,31,244,32
1559,1.1452221157218592,2,30,235,31
1560,1.1408686923505043,2,32,251,33
1561,1.1511135511938806,2,31,244,32
1562,1.1452221157218592,2,30,235,31
1563,1.136477334576122,2,29,226,30
1564,1.3100562489182659,3,31,246,32
1565,1.3249570100672092,3,30,239,31
1566,1.3121405932434285,3,32,255,33
1567,1.1511135511938806,2,31,244,32
1568,1.1608871285452633,2,30,237,31
1569,1.1608871285452633,2,30,237,31
1570,1.1566766519448637,2,29,228,30
1571,1.4841744278153237,4,31,254,32
1572,1.4841744278153237,4,31,254,32
1573,1.48514417792668,4,30,245,31
1574,1.48514417792668,4,30,245,31
1575,1.4833522872708722,4,29,236,30
1576,1.5055919968905507,4,28,229,29
1577,1.5050990021081763,4,28,239,30
1578,1.4841744278153237,4,30,255,32
1579,1.4649814776681094,4,32,271,34
1580,1.5487689199209766,4,34,291,36
1581,1.461808190237307,4,33,280,35
1582,1.4649814776681094,4,32,271,34
1583,1.4662668455822263,4,31,262,33
1584,1.4488161857660429,4,33,278,35
1585,1.4483401128949862,4,32,269,34
1586,1.4325839393983832,4,34,285,36
1587,1.4325839393983832,4,34,285,36
1588,1.2851607816997823,3,33,270,35
1589,1.298746985624977,3,32,263,34
1590,1.1408686923505043,2,31,252,33
1591,1.1366678510434318,2,33,268,35
1592,1.1366678510434318,2,33,268,35
1593,1.1326418842105244,2,35,284,37
1594,1.1409827561124506,2,34,277,36
1595,1.1366678510434318,2,33,268,35
1596,1.1366678510434318,2,33,268,35
1597,1.1366678510434318,2,33,268,35
1598,1.432655235722093,4,35,294,37
1599,1.4473252329913515,4,34,287,36
1600,1.461808190237307,4,33,280,35
1601,1.4649814776681094,4,32,271,34
1602,1.4649814776681094,4,32,271,34
1603,1.4809824636890605,4,31,264,33
1604,1.5638590966574741,4,32,284,35
1605,1.4841744278153237,4,30,255,32
1606,1.48514417792668,4,29,246,31
1607,1.5050990021081763,4,28,239,30
1608,1.4841744278153237,4,30,255,32
1609,1.4649814776681094,4,32,271,34
1610,1.4809824636890605,4,31,264,33
1611,1.4841744278153237,4,30,255,32
1612,1.4841744278153237,4,30,255,32
1613,1.501952761720621,4,29,248,31
1614,1.519460297515797,4,28,241,30
1615,1.4966963645051812,4,30,257,32
1616,1.4966963645051812,4,30,257,32
1617,1.3378828801986753,3,29,242,31
1618,1.1700333844140454,2,28,231,30
1619,1.1628175871855553,2,30,247,32
1620,1.320103216680235,3,32,267,34
1621,1.4064008819629854,3,33,287,36
1622,1.3153724940519445,3,32,276,35
1623,1.3153724940519445,3,32,276,35
1624,1.302817735163615,3,34,292,37
1625,1.3153724940519445,3,32,276,35
1626,1.3291408183242783,3,30,260,33
1627,1.3291408183242783,3,30,260,33
1628,1.3153724940519445,3,32,276,35
1629,1.3291408183242783,3,30,260,33
1630,1.3291408183242783,3,30,260,33
1631,1.334282221599798,3,29,251,32
1632,1.3291408183242783,3,30,262,33
1633,1.3153724940519445,3,32,278,35
1634,1.3153724940519445,3,32,278,35
1635,1.302817735163615,3,34,294,37
1636,1.3095434291503252,3,33,287,36
1637,1.3153724940519445,3,32,278,35
1638,1.3153724940519445,3,32,278,35
1639,1.320103216680235,3,31,269,34
1640,1.3071847229433784,3,33,285,36
1641,1.3103684752281264,3,32,276,35
1642,1.3121211078748076,3,31,267,34
1643,1.4015358636620512,3,32,287,36
1644,1.4046653330944496,3,31,278,35
1645,1.4046653330944496,3,31,278,35
1646,1.39015656320852,3,33,294,37
1647,1.2949949446893019,3,30,254,33
1648,1.2949949446893019,3,30,254,33
1649,1.5369923665426235,4,32,280,35
1650,1.5190674674240459,4,34,296,37
1651,1.5361378044628033,4,33,289,36
1652,1.4454737993451687,4,31,260,33
1653,1.4652375677821283,4,30,253,32
1654,1.48514417792668,4,29,246,31
1655,1.3222033920663172,3,28,231,30
1656,1.3388862432306663,3,27,224,29
1657,1.1625782147358088,2,26,213,28
1658,1.1625782147358088,2,26,213,28
1659,1.1625782147358088,2,26,213,28
1660,1.1749946599731707,2,25,206,27
1661,1.1867198445327565,2,24,199,26
1662,1.1779653169582596,2,26,215,28
1663,1.1700333844140454,2,28,231,30
1664,1.1628175871855553,2,30,247,32
1665,1.1702295713931186,2,29,240,31
1666,1.1628720819225884,2,31,256,33
1667,1.1628175871855553,2,30,247,32
1668,1.1628175871855553,2,30,247,32
1669,1.1628175871855553,2,30,247,32
1670,1.1628175871855553,2,30,247,32
1671,1.320103216680235,3,31,267,34
1672,1.1608871285452633,2,29,238,31
1673,1.1566766519448637,2,28,229,30
1674,1.3252317300909384,3,29,249,32
1675,1.3252317300909384,3,29,249,32
1676,1.3121211078748076,3,31,265,34
1677,1.3121405932434285,3,30,256,33
1678,1.3121405932434285,3,30,256,33
1679,1.136477334576122,2,28,227,30
1680,1.1242592373746325,2,27,218,29
1681,1.1242592373746325,2,27,218,29
1682,1.1242592373746325,2,27,218,29
1683,1.1092271387984605,2,28,225,30
1684,1.1092271387984605,2,28,225,30
1685,1.1242592373746325,2,27,218,29
1686,1.107784384952517,2,26,209,28
1687,1.1092271387984605,2,28,225,30
1688,1.0942658959797504,2,29,232,31
1689,1.07462769858425,2,28,223,30
1690,1.07462769858425,2,28,223,30
1691,1.04975472279146,2,27,214,29
1692,1.04975472279146,2,27,214,29
1693,1.0676898236494567,2,26,207,28
1694,1.086048612313038,2,25,200,27
1695,1.0577422381270596,2,24,191,26
1696,1.0211191885631823,2,23,182,25
1697,1.0211191885631823,2,23,182,25
1698,1.2471047436314369,3,25,202,27
1699,1.5231487716667154,4,27,228,29
1700,1.6053725191570334,4,29,249,31
1701,1.5792028044502626,4,30,256,32
1702,1.6053725191570334,4,29,249,31
1703,1.5382689280764648,4,28,237,30
1704,1.565330364049787,4,27,230,29
1705,1.55241375221264,4,26,221,28
1706,1.582610300148534,4,25,214,27
1707,1.582610300148534,4,25,214,27
1708,1.6137149724283613,4,24,207,26
1709,1.6137149724283613,4,24,207,26
1710,1.5136624542334847,4,23,196,25
1711,1.4969152532855432,4,22,187,24
1712,1.4708228513368136,4,21,178,23
1713,1.4634651896016473,4,23,194,25
1714,1.4345608142862891,4,22,185,24
1715,1.3931271734483175,4,21,176,23
1716,1.3999958387470213,4,23,192,25
1717,1.3670439296642294,4,24,199,26
1718,1.3670439296642294,4,24,199,26
1719,1.3999958387470213,4,23,192,25
1720,1.4345608142862891,4,22,185,24
1721,1.4313380525417574,4,24,201,26
1722,1.55241375221264,4,26,221,28
1723,1.5327896019567016,4,26,211,27
1724,1.4313380525417574,4,25,200,26
1725,1.4345608142862891,4,23,184,24
1726,1.4345608142862891,4,23,184,24
1727,1.5654483718208252,4,25,204,26
1728,1.55241375221264,4,27,220,28
1729,1.5327896019567016,4,26,211,27
1730,1.5231487716667154,4,28,227,29
1731,1.4248501191874308,4,27,216,28
1732,1.4534670297316536,4,26,209,27
1733,1.4534670297316536,4,26,209,27
1734,1.4534670297316536,4,26,209,27
1735,1.4421654769909646,4,28,225,29
1736,1.4248501191874308,4,27,216,28
1737,1.4248501191874308,4,27,216,28
1738,1.4165365037609146,4,29,232,30
1739,1.4165365037609146,4,29,232,30
1740,1.4421654769909646,4,28,225,29
1741,1.4421654769909646,4,28,225,29
1742,1.2695459925589745,3,27,210,28
1743,1.2695459925589745,3,27,210,28
1744,1.265559003328221,3,29,226,30
1745,1.265559003328221,3,29,226,30
1746,1.285981855853695,3,28,219,29
1747,1.107784384952517,2,27,208,28
1748,1.086048612313038,2,26,199,27
1749,1.0910862444927811,2,28,215,29
1750,1.0676898236494567,2,27,206,28
1751,1.0676898236494567,2,27,206,28
1752,1.265559003328221,3,28,226,30
1753,1.3771905092405703,3,30,246,32
1754,1.367100791169236,3,32,262,34
1755,1.3848677387391082,3,31,255,33
1756,1.4027375677821283,3,30,248,32
1757,1.30540928358133,3,29,237,31
1758,1.30540928358133,3,29,237,31
1759,1.30540928358133,3,29,237,31
1760,1.30540928358133,3,29,237,31
1761,1.297626229780677,3,28,228,30
1762,1.297626229780677,3,28,228,30
1763,1.3163896416748346,3,27,221,29
1764,1.3067765894062977,3,26,212,28
1765,1.2924108984132547,3,25,203,27
1766,1.3158243335257076,3,24,196,26
1767,1.3397218324096136,3,23,189,25
1768,1.3640054628542204,3,22,182,24
1769,1.3491826432523002,3,24,198,26
1770,1.62404478108944,4,26,224,28
1771,1.5995812306460646,4,28,240,30
1772,1.6227175508861444,4,27,233,29
1773,1.64584599856903,4,26,226,28
1774,1.6227175508861444,4,27,233,29
1775,1.64584599856903,4,26,226,28
1776,1.5517374334224665,4,24,197,25
1777,1.553043798072351,4,24,207,26
1778,1.5784545358221242,4,23,200,25
1779,1.5805576533947314,4,22,191,24
1780,1.553043798072351,4,24,207,26
1781,1.5279749262361255,4,26,223,28
1782,1.685820381093429,4,30,266,32
1783,1.6643754494716037,4,31,273,33
1784,1.6413344445273805,4,33,289,35
1785,1.619822579378617,4,35,305,37
1786,1.599721941771128,4,37,321,39
1787,1.599721941771128,4,37,321,39
1788,1.5809172530941389,4,39,337,41
1789,1.5809172530941389,4,39,337,41
1790,1.5809172530941389,4,39,337,41
1791,1.5632997405155735,4,41,353,43
1792,1.5632997405155735,4,41,353,43
1793,1.5632997405155735,4,41,353,43
1794,1.5658685050609433,4,40,344,42
1795,1.5507930355523518,4,41,351,43
1796,1.5658685050609433,4,40,344,42
1797,1.5809172530941389,4,39,337,41
1798,1.5833872252083516,4,38,328,40
1799,1.5670528700125472,4,39,335,41
1800,1.5833872252083516,4,38,328,40
1801,1.5658685050609433,4,40,344,42
1802,1.5809172530941389,4,39,337,41
1803,1.6357170016668086,4,41,357,43
1804,1.5771110923417613,4,40,346,42
1805,1.5809172530941389,4,39,337,41
1806,1.5008774745753186,4,38,321,40
1807,1.559137580385488,4,40,342,42
1808,1.5424031774227571,4,42,358,44
1809,1.4822097800212535,4,41,346,43
1810,1.4673958737680541,4,43,362,45
1811,1.5225157613180014,4,43,385,47
1812,1.5328444371958794,4,42,378,46
1813,1.5175588676123641,4,44,394,48
1814,1.5175588676123641,4,44,394,48
1815,1.5225157613180014,4,43,385,47
1816,1.5225157613180014,4,43,385,47
1817,1.5328444371958794,4,42,378,46
1818,1.4019754248912293,4,40,335,42
1819,1.388964004653822,4,42,351,44
1820,1.3785697620347999,4,43,358,45
1821,1.252664572199357,3,42,343,44
1822,1.252664572199357,3,42,343,44
1823,1.252664572199357,3,42,343,44
1824,1.252664572199357,3,42,343,44
1825,1.261135103184123,3,41,336,43
1826,1.2529703680466553,3,43,352,45
1827,1.2453342422709275,3,45,368,47
1828,1.238177220645364,3,47,384,49
1829,1.238177220645364,3,47,384,49
1830,1.117252114262357,2,46,373,48
1831,1.1122480392832161,2,47,380,49
1832,1.1122480392832161,2,47,380,49
1833,1.231455573962982,3,48,400,51
1834,1.237477624140946,3,47,393,50
1835,1.2432016736174807,3,46,386,49
1836,1.237477624140946,3,47,393,50
1837,1.2307495729925355,3,49,409,52
1838,1.231455573962982,3,48,400,51
1839,1.2251305902816103,3,50,416,53
1840,1.2191679157790716,3,52,432,55
1841,1.2191679157790716,3,52,432,55
1842,1.2135369858730984,3,54,448,57
1843,1.208210535909951,3,56,464,59
1844,1.208386333638585,3,55,455,58
1845,1.2030429689488222,3,56,462,59
1846,1.208386333638585,3,55,455,58
1847,1.2079920204927965,3,54,446,57
1848,1.206961875427168,3,53,437,56
1849,1.213202570659808,3,52,430,55
1850,1.2192694679410445,3,51,423,54
1851,1.218695087228857,3,50,414,53
1852,1.213202570659808,3,52,430,55
1853,1.213202570659808,3,52,430,55
1854,1.2192694679410445,3,51,423,54
1855,1.213679602672545,3,53,439,56
1856,1.2191679157790716,3,52,432,55
1857,1.2191679157790716,3,52,432,55
1858,1.2191679157790716,3,52,432,55
1859,1.2244238385538264,3,51,425,54
1860,1.2294098399269464,3,50,418,53
1861,1.2307495729925355,3,49,409,52
1862,1.236084995677776,3,48,402,51
1863,1.237477624140946,3,47,393,50
1864,1.2432016736174807,3,46,386,49
1865,1.236084995677776,3,48,402,51
1866,1.2410895951011365,3,47,395,50
1867,1.2432016736174807,3,46,386,49
1868,1.2485750918184835,3,45,379,48
1869,1.253537349564194,3,44,372,47
1870,1.2457093337760439,3,46,388,49
1871,1.2457093337760439,3,46,388,49
1872,1.2498822928331854,3,45,381,48
1873,1.2498822928331854,3,45,381,48
1874,1.253537349564194,3,44,374,47
1875,1.2580186686648154,3,44,364,46
1876,1.2667649878030263,3,42,348,44
1877,1.270980387816023,3,41,339,43
1878,1.2761954276479393,3,40,332,42
1879,1.2761954276479393,3,40,332,42
1880,1.2863969571159561,3,38,316,40
1881,1.2863969571159561,3,38,316,40
1882,1.2761954276479393,3,40,332,42
1883,1.2761954276479393,3,40,332,42
1884,1.2863969571159561,3,38,316,40
1885,1.2863969571159561,3,38,316,40
1886,1.2974722489192896,3,36,300,38
1887,1.2974722489192896,3,36,300,38
1888,1.2974722489192896,3,36,300,38
1889,1.302817735163615,3,35,291,37
1890,1.3095434291503252,3,34,284,36
1891,1.322756958897398,3,32,268,34
1892,1.3095434291503252,3,34,284,36
1893,1.322756958897398,3,32,268,34
1894,1.337290066617014,3,30,252,32
1895,1.337290066617014,3,30,252,32
1896,1.1783577099564693,2,28,223,29
1897,1.1783577099564693,2,28,223,29
1898,1.1783577099564693,2,28,223,29
1899,1.1856161633204378,2,27,216,28
1900,1.1956217818146277,2,25,200,26
1901,1.1856161633204378,2,27,216,28
1902,1.1856161633204378,2,27,216,28
1903,1.1766796675107107,2,29,232,30
1904,1.1766796675107107,2,29,232,30
1905,1.1766796675107107,2,29,232,30
1906,1.168645033308507,2,31,248,32
1907,1.168645033308507,2,31,248,32
1908,1.1702295713931186,2,30,239,31
1909,1.1700333844140454,2,29,230,30
1910,1.1676516844843352,2,28,221,29
1911,1.1625782147358088,2,27,212,28
1912,1.1749946599731707,2,26,205,27
1913,1.1867198445327565,2,25,198,26
1914,1.1779653169582596,2,27,214,28
1915,1.1873868015167894,2,26,207,27
1916,1.1867198445327565,2,25,198,26
1917,1.1974776241409462,2,24,191,25
1918,1.1974776241409462,2,24,191,25
1919,1.2069084251518167,2,23,184,24
1920,1.2088301752949477,2,22,175,23
1921,1.2197484934607568,2,21,168,22
1922,1.2088301752949477,2,22,175,23
1923,1.2072100267448116,2,21,166,22
1924,1.221694907636328,2,20,159,21
1925,1.221694907636328,2,20,159,21
1926,1.221694907636328,2,20,159,21
1927,1.2344977967946407,2,19,152,20
1928,1.4394969869215133,3,20,172,22
1929,1.4689955935892813,3,18,156,20
1930,1.4832261969709113,3,17,147,19
1931,1.4519076150714063,3,19,163,21
1932,1.4247346189316263,3,21,179,23
1933,1.4247346189316263,3,21,179,23
1934,1.4329283087286118,3,20,170,22
1935,1.4329283087286118,3,20,170,22
1936,1.4083445441575104,3,22,186,24
1937,1.4127413029424614,3,21,177,23
1938,1.1883763717345073,2,19,148,20
1939,1.2108100261060328,2,18,141,19
1940,1.1941737342569119,2,17,132,18
1941,1.1660870601063933,2,16,123,17
1942,1.1674367232867007,2,18,139,19
1943,1.1657840518150733,2,20,155,21
1944,1.1883763717345073,2,19,148,20
1945,1.1883763717345073,2,19,148,20
1946,1.2108100261060328,2,18,141,19
1947,1.1941737342569119,2,17,132,18
1948,1.1941737342569119,2,17,132,18
1949,1.1941737342569119,2,17,132,18
1950,1.2210477851797181,2,16,125,17
1951,1.683240358011977,4,18,151,19
1952,1.679429366813955,4,17,142,18
1953,1.7854752972273344,4,19,162,20
1954,1.824816986216862,4,18,155,19
1955,1.7794238321465292,4,20,171,21
1956,1.7386163993174357,4,22,187,23
1957,1.7676461209612235,4,21,180,22
1958,1.6675897585466832,4,20,169,21
1959,1.6675897585466832,4,20,169,21
1960,1.6286457465791397,4,22,185,23
1961,1.5943029514736247,4,24,201,25
1962,1.6152529693093274,4,23,194,24
1963,1.6963052716018403,4,24,214,26
1964,1.7333557549816874,4,22,198,24
1965,1.7762890929085011,4,23,219,26
1966,1.7762890929085011,4,23,219,26
1967,1.7762890929085011,4,23,219,26
1968,1.7762890929085011,4,23,219,26
1969,1.7420625893494752,4,25,235,28
1970,1.7762890929085011,4,23,219,26
1971,1.7420625893494752,4,25,235,28
1972,1.7420625893494752,4,25,235,28
1973,1.759984423934431,4,24,226,27
1974,1.7864879670701879,4,26,246,29
1975,1.7420625893494752,4,25,235,28
1976,1.759984423934431,4,24,226,27
1977,1.5903480599801685,3,23,211,26
1978,1.6027150507922494,3,26,248,30
1979,1.5889537646623484,3,26,258,31
1980,1.5889537646623484,3,26,258,31
1981,1.5376437149543918,3,25,247,30
1982,1.51675116337108,3,27,263,32
1983,1.5295649314577098,3,26,254,31
1984,1.5295649314577098,3,26,254,31
1985,1.5376437149543918,3,25,247,30
1986,1.5376437149543918,3,25,247,30
1987,1.5437877463006688,3,24,240,29
1988,1.5437877463006688,3,24,240,29
1989,1.5143029514736246,3,21,203,25
1990,1.4897221636136735,3,23,219,27
